/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session1/Male/Ses01M_script03_1_M019_99.915_106.2707.wav;FLIPPANCY BRINGS OUT THE ACID IN THEIR DARN SWEETNESS AND LIGHT.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session1/Male/Ses01M_script03_1_M021_109.44_112.17.wav;WE ARE FIGURES OF FUN ALL RIGHT
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session1/Male/Ses01M_script03_1_M022_117.22_119.81.wav;AHH...WHO KNOWS.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session1/Male/Ses01M_script03_1_M028_158.45_172.7567.wav;LET'S PITY THE POOR PHILOSOPHERS, HUH?  LET'S ENJOY THE PARTY FOR AS LONG AS WE CAN, OKAY?  LET'S BLOW TRUMPETS AND SQUEAKERS AND SIT LIKE SMALL IDIOTIC SCHOOL CHILDREN. [LAUGHTER]
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session1/Male/Ses01M_script03_1_M029_174.5256_177.9.wav;COME HERE DARLING, KISS ME
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session1/Male/Ses01M_script03_1_M030_177.99_181.61.wav;BEFORE YOUR BODY ROTS AND WORMS POP OUT OF YOUR EYE SOCKETS.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session1/Male/Ses01M_script03_1_M031_189.3_198.21.wav;SEE, YOU KNOW I DON'T CARE WHAT YOU DO.  YOU COULD PAINT YOURSELF GREEN AND RUN NAKED TO THE PLACE VENDOME.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session1/Male/Ses01M_script03_1_M033_220.43_223.73.wav;DO YOU REMEMBER THAT ROW WE DID HAVE IN VENICE?
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session1/Male/Ses01M_script03_1_M037_247.86_257.25.wav;BUT YOU KNOW IT WASN'T AS BAD AS THE ONE WE HAD IN CANNES...MMHMM...WHERE YOUR CURLING IRONS BURNT A HOLE IN MY DRESSING GOWN.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session1/Male/Ses01M_script03_1_M039_271.55_275.88.wav;I WILL NEVER FORGET THE LOOK ON HIS FACE.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session1/Male/Ses01M_script03_1_M041_283.31_285.75.wav;WE WERE VERY MUCH YOUNGER THEN.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session1/Male/Ses01M_script03_2_M012_85.71_89.075.wav;I'LL HAVE A LITTLE, I THINK.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session1/Male/Ses01M_script03_2_M013_91.68_97.8825.wav;OH, YOU KNOW NO PARTICULAR REASON BESIDES THEY ARE VERY SMALL GLASSES.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session1/Male/Ses01M_script03_2_M018_135.3979_138.18.wav;ARE YOU GOING OUT SOMEWHERE DEAR?
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session1/Male/Ses01M_script03_2_M022_165.1863_171.71.wav;YOU KNOW, IT'S A PITY YOU DIDN'T HAVE ANY MORE BRANDY. IT WOULD HAVE MADE YOU JUST A LITTLE LESS DISAGREEABLE.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session1/Male/Ses01M_script03_2_M023_179.22_184.3684.wav;YOU KNOW WHAT?  YOU SNAP, YOU SNAP, YOU SNAP YOU'RE LIKE A LITTLE ADDER.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session1/Male/Ses01M_script03_2_M024_186.5_192.15.wav;NONSENSE.  THEY HAVE A BAG OF VENOM BEHIND OF FANGS AND THEY SNAP.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session1/Male/Ses01M_script03_2_M025_200.0078_203.75.wav;DID YOU SEE MUCH OF PETER BURDEN AFTER OUR DIVORCE?
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session1/Male/Ses01M_script03_2_M026_205.08_209.0.wav;I SUPPOSE YOU LET HIM JUST KISS YOU OR GOOD DEAL MORE THAN TOO.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session1/Male/Ses01M_script03_2_M027_209.17_215.83.wav;I SUPPOSE YOU TWO HAD A RIOTOUS TIME, HUH?  NO RESTRAIN AT ALL, VERY ENJOYABLE, HE NEVER HAD MUCH ANY HOW.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session1/Male/Ses01M_script03_2_M028_218.25_221.07.wav;I AM NOT IN THE LEAST BIT DRUNK.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02M_script03_2_F019_106.7159_108.4345.wav;BE QUIET.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02M_script03_2_F023_122.7984_129.6366.wav;I DON'T CARE. DO YOU UNDERSTAND? I DON'T CARE. I DON'T CARE IF THEY BARK OR ROLL ABOUT LIKE HOOPS.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02M_script03_2_F024_133.1281_136.6919.wav;YES, I DID QUITE A LOT.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02M_script03_2_F028_172.6559_174.8086.wav;OH BE QUIET.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02M_script03_2_F035_212.1475_216.3264.wav;YOU ARE FAR TOO TEMPERAMENTAL. TRY TO CONTROL YOURSELF.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02M_script03_2_F036_216.3625_218.4471.wav;STOP IT. STOP IT. I HATE YOU.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02M_script03_2_F037_218.4791_224.3586.wav;LISTEN INDEED. I'M SICK AND TIRED OF LISTENING TO YOU, DAMN SADISTIC BULLY.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02M_script03_2_F038_224.449_230.9616.wav;STOP IT. STOP IT. I HATE YOU, DO YOU HEAR? YOU'RE OVERBEARING AND CONCEITED AND UTTERLY IMPOSSIBLE.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02M_script03_2_F039_235.846_240.0792.wav;THIS IS THE END, DO YOU HEAR? THE END FINALLY AND FOREVER.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02M_script03_2_F040_240.4772_242.5757.wav;OH YES I AM.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02M_script03_2_F041_242.5938_254.0263.wav;YES, I AM. LET GO OF ME YOU'RE CRUEL FIEND AND I HATE AND LOATHE YOU. THANK GOD I REALIZED WHO YOU REALLY ARE BEFORE I WOULD EVER, EVER MARRY YOU AGAIN. I WOULD NEVER MARRY YOU AGAIN. I'D RATHER DIE IN TORMENT.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02M_script03_2_F042_254.0651_257.9526.wav;YOU'RE A BEAST. I HATE YOU. STOP IT. STOP IT.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_script03_1_M020_112.79_118.28.wav;NO. NO, IT ISN'T.  DEATH IS VERY LAUGHABLE.  SUCH A CUNNING LITTLE MYSTERY.  ALL DONE WITH MIRRORS.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_script03_1_M021_119.48_122.22.wav;SO IS EVERYONE ELSE IN THE LONG RUN.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_script03_1_M022_122.26_136.21.wav;LET'S BE SUPERFICIAL AND PITY THE POOR PHILOSOPHERS.  LET'S BLOW OUR TRUMPETS AND SQUEAKERS AND ENJOY THE PARTY AS MUCH AS WE CAN.  LIKE QUITE IDIOTIC, VERY SMALL SCHOOL CHILDREN.  LET'S SAVOR THE DELIGHT OF THE MOMENT.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_script03_1_M023_136.2304_140.63.wav;COME AND KISS ME, DARLING, BEFORE YOUR BODY ROTS AND WORMS POP IN AND OUT OF YOUR EYE SOCKETS.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_script03_1_M024_142.82_153.49.wav;I DON'T CARE WHAT YOU DO.  SEE, YOU COULD PAINT YOURSELF GREEN AND DANCE NAKED IN THE PLACE VENDOME AND RUSH OFF MADLY WITH ALL THE MEN IN THE WORLD AND I SHAN'T SAY A WORD.  AS LONG AS YOU LOVE ME BEST.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_script03_1_M025_160.01_162.6809.wav;YOU REMEMBER THAT AWFUL SCENE WE HAD IN VENICE?
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_script03_1_M026_164.31_169.16.wav;THE ONE WHEN YOU BOUGHT THAT LITTLE PAINTED WOODEN SNAKE IN THE PIAZZA AND PUT IT ON MY BED.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_script03_1_M028_179.56_181.65.wav;HOW LONG DID THAT ROW LAST?
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_script03_1_M029_183.49_189.02.wav;THE WORST ONE WAS IN CANNES WHEN YOUR CURLING IRON BURNT A HOLE IN MY NEW DRESSING GOWN.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_script03_1_M031_195.45_197.67.wav;I DIDN'T HIT YOU VERY HARD.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_script03_1_M032_202.74_205.36.wav;OH, I'LL NEVER FORGET HIS FACE.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_script03_1_M033_208.21_210.45.wav;WE WERE VERY MUCH YOUNGER THEN.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_script03_1_M034_212.42_217.2.wav;AS A MATTER OF FACT, THE REAL CAUSE OF THAT ROW WAS PETER BURDEN.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_script03_2_F007_43.83_48.33.wav;WELL, IF YOU HADN'T BEEN SO SUSPICIOUS AND NOSEY, YOU NEVER WOULD HAVE KNOWN A THING ABOUT IT.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_script03_2_F011_66.65_70.77.wav;JUST SEEMS SO SILLY TO GO ON AND ON AND ON WITH SUCH A THING.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_script03_2_F012_75.54_78.33.wav;WELL, IT'S BECOME A HABIT WITH YOU.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_script03_2_F013_81.28_83.36.wav;DON'T BE SO STUPID.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_script03_2_F014_83.41_84.55.wav;WHAT?
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_script03_2_F016_96.56_101.82.wav;A WOMAN'S JOB IS TO ALLURE THE MAN.  WATCH ME A MINUTE, WILL YOU?
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_script03_2_F018_105.61_107.71.wav;OH, BE QUIET.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_script03_2_F020_115.52_117.56.wav;ADDERS DON'T SNAP, THEY STING.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_script03_2_F025_145.08_146.94.wav;YOU'RE QUITE INSUFFERABLE
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_script03_2_F029_167.45_169.29.wav;SHUT UP.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_script03_2_F031_181.62_183.11.wav;WHY?
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_script03_2_F035_199.58_204.21.wav;VERY WELL, IF YOU INSIST ON BEING BOORISH AND IDIOTIC.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_script03_2_F036_205.69_209.75.wav;YOU ARE FAR TOO TEMPERAMENTAL.  TRY TO CONTROL YOURSELF.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_script03_2_F037_209.89_212.3.wav;STOP IT.  GO AWAY.  I HATE YOU.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_script03_2_F038_212.34_217.87.wav;LISTEN?  LISTEN, INDEED.  I AM SICK AND TIRED OF LISTENING TO YOU, DAMN SADISTIC BULLY.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_script03_2_F039_218.49_224.82.wav;I HATE YOU.  STOP IT.  STOP IT.  I HATE YOU, DO YOU HEAR?  YOU'RE CONCEITED AND OVERBEARING AND UTTERLY IMPOSSIBLE.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_script03_2_F040_230.08_234.22.wav;THIS IS THE END.  FINALLY AND FOREVER.  DO YOU HEAR ME?  THE END.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_script03_2_F041_234.48_236.44.wav;OH YES, I AM.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_script03_2_F042_236.48_241.06.wav;I AM.  LET GO OF ME.  YOU'RE A CRUEL FIEND AND I HATE AND LOATHE YOU.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_script03_2_F043_241.08_251.95.wav;THANK GOD I REALIZED WHAT YOU ARE-- I'D NEVER MARRY YOU AGAIN EVER IN MY LIFE. YOU'RE A CRUEL FIEND AND I HATE YOU. YOU'RE A BEAST. YOU'RE A BEAST--I HATE YOU. STOP IT.  STOP IT.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_script03_2_M000_4.62_8.28.wav;AS A MATTER OF FACT, THE REAL CAUSE OF THAT ROW WAS PETER BURDEN.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_script03_2_M001_9.58_12.62.wav;I KNEW NOTHING OF THE SORT.  YOU TOOK PRESENTS FROM HIM.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_impro01_F000_5.3661_9.615.wav;HI. EXCUSE ME.  UM, I'D LIKE TO PUT IN THIS APPLICATION FOR MY REGISTRATION.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_impro01_F018_154.0504_159.7574.wav;WELL, WHY DIDN'T THE D.M.V. PUT THAT YOU NEEDED YOUR BIRTH CERTIFICATE ON THE APPLICATION THEN?
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_impro01_F019_164.674_169.8898.wav;YEAH, BUT YOUR BIRTH CERTIFICATE--I MEAN, WHO CARRIES AROUND THEIR BIRTH CERTIFICATE?  NOBODY DOES THAT.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_impro01_F020_171.5438_175.7488.wav;WITH YOUR DRIVER'S LICENSE AND YOUR PASSPORT.  JUST LIKE EVERYBODY ELSE.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_impro01_F021_180.6986_190.9121.wav;WHO--YOU ALWAYS USE YOUR DRIVER'S LICENSE.  I MEAN, YOU'RE NOT COMING TO THE D.M.V. IF YOU'RE NOT OVER SIXTEEN AND THAT'S WHEN YOU GET YOUR DRIVER'S LICENSE SO YOU'RE NEVER GONNA NEED IT ANYWAY.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_impro01_M000_5.8186_7.253.wav;HI.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_impro01_M001_9.8327_15.9334.wav;OKAY.  LET ME SEE HERE.  UM, WE NEED--WE NEED YOUR ORIGINAL BIRTH CERTIFICATE.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_impro01_M002_20.5395_23.2318.wav;RIGHT.  WELL.  WE STILL NEED IT.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_impro01_M004_38.1175_39.5783.wav;UM SORRY.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_impro01_M017_150.5061_155.603.wav;OK, BUT YOU'RE RIGHT NOW YOU'RE HOLDING UP MORE PEOPLE IN LINE BY STANDING HERE-- AND LETTING
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_impro01_M019_164.5945_166.9199.wav;YOU KNOW, OFFICIAL DOCUMENTATION--
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02M_impro07_F003_22.7069_25.1307.wav;OH MY GOSH, THAT'S SO COOL.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02M_impro07_F015_85.2147_86.8093.wav;OH, TOTALLY TOTALLY.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02M_impro07_F027_164.0912_166.0.wav;OKAY. YES, TOTALLY COME VISIT
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02M_impro08_F025_199.9925_201.4292.wav;RIGHT, RIGHT.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02M_script01_1_F032_283.82_286.26.wav;WHAT THE HELL IS THIS?
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02M_script01_2_F010_74.84_83.06.wav;I WANT YOU TO ACT LIKE HE'S COMING BACK, BOTH OF YOU. DON'T YOU THINK I HAVEN'T NOTICED SINCE HE INVITED HER, I WON'T STAND FOR ANY NONSENSE
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02M_script01_3_F025_359.3486_362.8688.wav;DO YOU STILL FEEL THAT WAY?
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02M_script02_1_F020_307.26_308.79.wav;THAT'S THE WIND.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02M_script02_2_F021_206.92_207.87.wav;NO.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02M_script03_1_F005_29.3458_33.1455.wav;OH. IT SENDS SHIVERS DOWN MY SPINE.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02M_script03_1_F029_206.4871_209.2956.wav;AND VERY MUCH SILLIER.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02M_script03_2_F015_90.8144_95.735.wav;NO I'M JUST MAKING MYSELF FASCINATING FOR YOU.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_impro02_F001_18.3682_24.3889.wav;THERE'S NOTHING I CAN DO.  I MEAN, THE GOVERNMENT YOU KNOW--
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_impro02_F002_30.6582_37.9405.wav;YOU'RE GONNA HAVE TO.  I MEAN, YOU'RE A GREAT FATHER.  YOU CAN DO IT.  I KNOW YOU CAN.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_impro02_F003_46.8146_49.4112.wav;I DON'T THINK SO.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_impro02_F004_63.2468_75.4222.wav;WELL, WE CAN DO THE BEST WE CAN AND-AND, WITH UM, YOU KNOW LIKE WIRELESS INTERNET THESE DAYS--I THINK THAT WE COULD-- TALK EVERY ONCE IN AWHILE.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_impro02_F005_75.4413_78.5568.wav;YOU COULD SEND ME PICTURES.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_impro02_F006_88.0123_94.8416.wav;THEIR NOT GONNA LET YOU.  YOU HAVE TO STAY HOME AND I HAVE TO GO.  I MEAN, THAT'S ALL--
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_impro02_F007_96.6544_108.6034.wav;AND--I MEAN, MY DAUGHTER--I DON'T WANT TO PUT HER IN DANGER.  YOU KNOW?  SHE HAS TO STAY.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_impro02_F008_114.93_126.1305.wav;I KNOW, BUT, SHE NEEDS TO BE SAFE MORE.  SHE NEEDS TO BE AROUND KIDS HER AGE--OWN AGE.  SHE NEEDS TO BE ABLE TO PLAY ON THE STREETS AND--
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_impro02_F009_139.4718_143.5239.wav;YOU CAN JUST REMEMBER IT FOR ME.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_impro02_F010_148.5507_156.3682.wav;WELL, I NEED--I NEED YOU TO BE ABLE TO DO THIS FOR ME 'CAUSE I CAN'T DO ANYTHING ABOUT IT.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_impro02_F011_158.5369_166.766.wav;I MEAN, IT'S JUST AS HARD FOR ME, BUT--I KNOW THAT WE CAN DO IT, YOU KNOW
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_impro02_F013_193.9264_207.04.wav;I HAVE NO CHOICE. THERE'S NOTHING I CAN DO.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_impro02_M007_126.3408_139.8386.wav;BUT SHE'S--YOU'RE NOT GONNA--YOU'RE NOT GONNA BE HERE FOR--FOR HER FIRST WORDS.  FOR HER FIRST STEPS.  I MEAN--IT'S SOMETHING THAT YOU'RE SUPPOSED TO BE HERE FOR THAT--
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_impro02_M012_208.8905_210.8151.wav;ALL RIGHT.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_impro03_F000_4.7324_8.78.wav;OH MY GOD.  GUESS WHAT, GUESS WHAT, GUESS WHAT, GUESS WHAT, GUESS WHAT, GUESS WHAT?
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_impro03_F001_8.81_10.93.wav;WELL, GUESS.  GUESS, GUESS, GUESS, GUESS.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_impro03_F004_30.65_32.65.wav;I'M SO EXCITED.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_impro03_F009_69.91_81.9971.wav;LIKE ALL THEY HAVE AND I WAS LIKE, WHAT'S GOING ON?  AND HE LIKE TAKES MY HAND AND PULLS ME INTO THE MIDDLE AND HE'S LIKE--YOU KNOW, GET'S ON HIS KNEE AND EVERYTHING--AND SAYS WILL YOU MARRY ME? AND I FLIPPED OUT.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_impro03_F011_95.45_99.6572.wav;'CAUSE- 'CAUSE HE WAS WITH ME. YOU DIDN'T DO IT DID YOU?
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_impro03_F012_101.5291_102.95.wav;YOU DIDN'T KNOW ANYTHING?
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_impro03_F013_105.135_111.47.wav;I WAS JUST--IT WAS SO LIKE I THOUGHT THIS MIGHT HAPPEN EVENTUALLY, BUT LIKE NOT YET, YOU KNOW WHAT I MEAN?  LIKE--
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_impro03_F014_112.7_117.27.wav;IT IS GOOD.  IT'S TOTALLY GOOD.  I MEAN, IT LIKE OH, YOU KNOW.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_impro03_F016_127.3236_133.2123.wav;...AND, UM, MY PARENTS WANT TO LIKE BE PART OF IT AND HELP OUT AND EVERYTHING--SO WE WANT TO GIVE IT LOTS OF TIME TO LIKE--
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_impro03_F017_133.6443_140.07.wav;YEAH, YEAH, I CALLED THEM. I CALLED THEM AND, OF COURSE, THEY WERE SO EXCITED 'CAUSE THEY LOVE HIM. LIKE THEY ALWAYS HAVE.  UM--
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_impro03_F018_141.21_148.237.wav;SO, YEAH, I MEAN, IT'LL BE GOOD.  WE WANNA LIKE, UH, I THINK WE'RE GONNA HAVE IT IN SPRING TIME, LIKE EARLY SPRING--SO IT'S NO TOO HOT YET.  AND UM--
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_impro03_F019_149.08_156.2108.wav;I DON'T KNOW.  I MEAN, I KINDA LIKE THE IDEA OF HAVING SOMETHING OUTSIDE, BUT--LIKE--IS A- YEAH,
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_impro03_F021_165.4402_176.5255.wav;YEAH, I DON'T KNOW-[LAUGHTER]-I MEAN--I CAN'T EVEN--THE WHOLE IDEA OF LIKE LIVING--SPENDING MY WHOLE LIFE WITH SOMEBODY--THAT'S CRAZY
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session2/Female/Ses02F_impro03_F023_187.29_190.02.wav;THANK YOU. THANK YOU SO MUCH.
